datetime,tinggi_pasut,u_arus,v_arus,mag_arus,Hs_gelombang,Tp_gelombang,kec_angin,arah_angin,angin_sin,angin_cos,curah_hujan,jam_sin,jam_cos,bulan_sin,bulan_cos,konsentrasi_plastik
2025-09-06 20:00:00,-1.533,0.0484,-0.1635,0.1705,0.703,4.97,2.64,153.4,0.4478,-0.8942,0.0,-0.866,0.5,-1.0,-0.0,542.98
2025-09-06 21:00:00,-1.24,0.283,-0.0471,0.2869,0.627,4.65,3.42,119.5,0.8708,-0.4917,0.0,-0.7071,0.7071,-1.0,-0.0,469.71
2025-09-06 22:00:00,-0.412,0.3392,0.119,0.3595,0.816,5.22,2.66,141.4,0.6243,-0.7812,0.0,-0.5,0.866,-1.0,-0.0,447.89
2025-09-06 23:00:00,0.309,0.2732,0.1708,0.3222,0.679,6.19,2.15,130.7,0.7578,-0.6525,0.0,-0.2588,0.9659,-1.0,-0.0,354.37
2025-09-07 00:00:00,1.071,0.2531,0.2033,0.3246,0.86,5.97,2.28,114.2,0.9118,-0.4105,0.0,0.0,1.0,-1.0,-0.0,337.59
2025-09-07 01:00:00,1.37,0.0211,0.2402,0.2412,0.658,6.0,2.5,137.0,0.6817,-0.7317,0.0,0.2588,0.9659,-1.0,-0.0,309.08
2025-09-07 02:00:00,1.315,-0.2114,0.1672,0.2695,0.698,4.94,2.02,124.6,0.8234,-0.5674,0.0,0.5,0.866,-1.0,-0.0,334.3
2025-09-07 03:00:00,0.915,-0.3906,0.0325,0.3919,0.769,4.54,2.27,149.3,0.5108,-0.8597,0.0,0.7071,0.7071,-1.0,-0.0,355.43
2025-09-07 04:00:00,0.162,-0.4588,-0.1112,0.4721,0.572,5.41,2.91,109.9,0.9405,-0.3398,0.0,0.866,0.5,-1.0,-0.0,437.65
2025-09-07 05:00:00,-0.47,-0.4502,-0.2652,0.5225,0.707,6.35,2.48,146.8,0.5474,-0.8369,0.0,0.9659,0.2588,-1.0,-0.0,455.1
2025-09-07 06:00:00,-1.095,-0.3924,-0.3072,0.4983,0.639,5.1,2.56,156.6,0.3971,-0.9178,1.01,1.0,0.0,-1.0,-0.0,527.73
2025-09-07 07:00:00,-1.52,-0.2106,-0.3137,0.3778,0.62,5.37,2.08,132.3,0.7397,-0.6729,1.01,0.9659,-0.2588,-1.0,-0.0,513.19
2025-09-07 08:00:00,-1.407,0.0015,-0.2006,0.2006,0.641,4.56,2.11,101.9,0.9784,-0.2067,1.01,0.866,-0.5,-1.0,-0.0,473.8
2025-09-07 09:00:00,-1.064,0.1923,-0.0973,0.2155,0.65,5.37,2.04,178.3,0.0295,-0.9996,0.0,0.7071,-0.7071,-1.0,-0.0,431.31
2025-09-07 10:00:00,-0.331,0.3563,0.0299,0.3575,0.634,5.27,3.43,146.7,0.5494,-0.8356,0.0,0.5,-0.866,-1.0,-0.0,441.2
2025-09-07 11:00:00,0.569,0.2702,0.2226,0.3501,0.685,4.35,3.15,117.0,0.8912,-0.4536,3.88,0.2588,-0.9659,-1.0,-0.0,378.74
2025-09-07 12:00:00,1.346,0.298,0.2474,0.3873,0.658,4.84,2.15,147.3,0.5396,-0.8419,3.88,0.0,-1.0,-1.0,-0.0,375.26
2025-09-07 13:00:00,1.772,0.0843,0.2867,0.2988,0.622,4.76,3.56,93.1,0.9985,-0.0542,3.88,-0.2588,-0.9659,-1.0,-0.0,248.5
2025-09-07 14:00:00,1.876,-0.0464,0.2048,0.21,0.597,4.49,2.16,164.4,0.2688,-0.9632,0.0,-0.5,-0.866,-1.0,-0.0,245.05
2025-09-07 15:00:00,1.492,-0.314,0.1384,0.3431,0.634,4.97,2.8,188.1,-0.1411,-0.99,0.0,-0.7071,-0.7071,-1.0,-0.0,390.21
2025-09-07 16:00:00,0.713,-0.4631,-0.0586,0.4668,0.804,5.81,2.15,155.6,0.4131,-0.9107,1.54,-0.866,-0.5,-1.0,-0.0,433.73
2025-09-07 17:00:00,-0.092,-0.5818,-0.2006,0.6154,0.64,5.02,2.24,109.9,0.9401,-0.3408,1.54,-0.9659,-0.2588,-1.0,-0.0,534.92
2025-09-07 18:00:00,-0.909,-0.424,-0.307,0.5235,0.623,5.89,3.6,85.3,0.9966,0.0824,1.57,-1.0,-0.0,-1.0,-0.0,515.5
2025-09-07 19:00:00,-1.53,-0.2825,-0.3258,0.4312,0.695,5.23,2.39,169.1,0.1891,-0.982,0.03,-0.9659,0.2588,-1.0,-0.0,541.44
2025-09-07 20:00:00,-1.681,-0.0677,-0.2468,0.2559,0.479,5.29,2.5,131.3,0.7511,-0.6602,0.03,-0.866,0.5,-1.0,-0.0,520.4
2025-09-07 21:00:00,-1.575,0.1004,-0.1421,0.174,0.573,5.5,4.01,125.2,0.817,-0.5766,0.0,-0.7071,0.7071,-1.0,-0.0,469.76
2025-09-07 22:00:00,-0.907,0.2732,-0.0138,0.2735,0.565,6.01,2.54,164.1,0.2735,-0.9619,0.0,-0.5,0.866,-1.0,-0.0,469.74
2025-09-07 23:00:00,-0.206,0.3887,0.1885,0.432,0.488,4.78,2.49,120.2,0.8639,-0.5036,0.0,-0.2588,0.9659,-1.0,-0.0,391.38
2025-09-08 00:00:00,0.575,0.3123,0.2761,0.4168,0.606,5.52,2.53,154.1,0.4375,-0.8992,0.12,0.0,1.0,-1.0,-0.0,377.85
2025-09-08 01:00:00,1.171,0.2121,0.2806,0.3518,0.62,4.84,2.59,135.6,0.6997,-0.7144,0.12,0.2588,0.9659,-1.0,-0.0,318.67
2025-09-08 02:00:00,1.373,-0.106,0.2157,0.2403,0.713,6.3,2.36,141.2,0.627,-0.7791,0.12,0.5,0.866,-1.0,-0.0,249.77
2025-09-08 03:00:00,1.206,-0.2679,0.1361,0.3005,0.488,4.62,2.64,175.7,0.0744,-0.9972,0.0,0.7071,0.7071,-1.0,-0.0,332.56
2025-09-08 04:00:00,0.684,-0.3615,0.0075,0.3616,0.518,5.37,2.48,122.8,0.8408,-0.5414,0.0,0.866,0.5,-1.0,-0.0,375.59
2025-09-08 05:00:00,-0.007,-0.5096,-0.1468,0.5303,0.724,6.23,3.35,120.5,0.8617,-0.5074,0.0,0.9659,0.2588,-1.0,-0.0,481.63
2025-09-08 06:00:00,-0.813,-0.4988,-0.2492,0.5576,0.633,4.73,2.72,129.9,0.7667,-0.642,0.0,1.0,0.0,-1.0,-0.0,457.65
2025-09-08 07:00:00,-1.426,-0.294,-0.3815,0.4816,0.444,5.38,3.84,104.9,0.9663,-0.2576,1.66,0.9659,-0.2588,-1.0,-0.0,541.48
2025-09-08 08:00:00,-1.488,-0.2579,-0.3382,0.4253,0.597,4.79,2.49,158.4,0.368,-0.9298,1.66,0.866,-0.5,-1.0,-0.0,437.67
2025-09-08 09:00:00,-1.372,0.0357,-0.2597,0.2622,0.44,6.24,2.59,155.1,0.4212,-0.907,1.66,0.7071,-0.7071,-1.0,-0.0,461.82
2025-09-08 10:00:00,-0.75,0.2496,-0.1119,0.2735,0.45,4.15,2.91,134.8,0.71,-0.7042,2.2,0.5,-0.866,-1.0,-0.0,490.58
2025-09-08 11:00:00,0.086,0.4112,0.0756,0.4181,0.539,4.45,2.73,111.9,0.9279,-0.3729,2.2,0.2588,-0.9659,-1.0,-0.0,433.39
2025-09-08 12:00:00,0.911,0.4085,0.243,0.4753,0.51,4.61,2.62,66.4,0.9162,0.4008,2.2,0.0,-1.0,-1.0,-0.0,372.16
2025-09-08 13:00:00,1.609,0.2213,0.3286,0.3962,0.548,4.67,3.16,114.2,0.9124,-0.4093,0.0,-0.2588,-0.9659,-1.0,-0.0,336.77
2025-09-08 14:00:00,1.88,0.094,0.2673,0.2833,0.609,5.56,3.45,129.2,0.7747,-0.6323,0.0,-0.5,-0.866,-1.0,-0.0,334.62
2025-09-08 15:00:00,1.684,-0.1969,0.1802,0.2669,0.649,6.25,2.87,87.5,0.9991,0.0432,0.0,-0.7071,-0.7071,-1.0,-0.0,310.78
2025-09-08 16:00:00,1.302,-0.3404,0.001,0.3404,0.464,5.69,2.55,197.4,-0.2984,-0.9544,3.66,-0.866,-0.5,-1.0,-0.0,361.57
2025-09-08 17:00:00,0.394,-0.5582,-0.1103,0.569,0.809,5.68,2.75,145.4,0.568,-0.823,3.66,-0.9659,-0.2588,-1.0,-0.0,438.19
2025-09-08 18:00:00,-0.513,-0.5371,-0.2872,0.609,0.439,5.08,3.2,148.6,0.5209,-0.8536,3.66,-1.0,-0.0,-1.0,-0.0,493.74
2025-09-08 19:00:00,-1.211,-0.45,-0.3033,0.5427,0.688,5.1,2.99,131.3,0.7518,-0.6593,0.0,-0.9659,0.2588,-1.0,-0.0,545.83
2025-09-08 20:00:00,-1.686,-0.1953,-0.3453,0.3967,0.473,5.32,2.71,153.4,0.4472,-0.8945,0.0,-0.866,0.5,-1.0,-0.0,608.37
2025-09-08 21:00:00,-1.703,-0.0235,-0.2819,0.2829,0.462,5.0,3.47,127.5,0.7936,-0.6085,3.32,-0.7071,0.7071,-1.0,-0.0,531.79
2025-09-08 22:00:00,-1.213,0.2128,-0.1499,0.2603,0.447,5.18,3.11,131.0,0.7553,-0.6554,3.32,-0.5,0.866,-1.0,-0.0,504.98
2025-09-08 23:00:00,-0.664,0.3786,-0.0009,0.3786,0.506,4.79,3.34,170.1,0.1715,-0.9852,3.32,-0.2588,0.9659,-1.0,-0.0,411.37
2025-09-09 00:00:00,0.142,0.4139,0.1615,0.4443,0.475,4.52,2.76,162.4,0.3015,-0.9535,0.0,0.0,1.0,-1.0,-0.0,437.92
2025-09-09 01:00:00,0.882,0.3425,0.286,0.4462,0.492,5.16,2.92,134.7,0.7105,-0.7037,0.0,0.2588,0.9659,-1.0,-0.0,443.45
2025-09-09 02:00:00,1.378,0.1332,0.3029,0.3309,0.727,5.46,3.6,185.6,-0.0969,-0.9953,0.0,0.5,0.866,-1.0,-0.0,379.86
2025-09-09 03:00:00,1.316,-0.1251,0.2246,0.2571,0.516,4.88,3.02,132.9,0.732,-0.6814,0.0,0.7071,0.7071,-1.0,-0.0,301.77
2025-09-09 04:00:00,0.969,-0.3469,0.1254,0.3688,0.578,4.88,3.78,122.4,0.8447,-0.5352,0.0,0.866,0.5,-1.0,-0.0,337.4
2025-09-09 05:00:00,0.416,-0.4904,-0.0469,0.4927,0.628,5.6,3.77,138.2,0.6669,-0.7452,0.0,0.9659,0.2588,-1.0,-0.0,408.04
2025-09-09 06:00:00,-0.385,-0.5336,-0.2434,0.5865,0.573,5.48,3.66,142.5,0.6085,-0.7936,0.0,1.0,0.0,-1.0,-0.0,444.14
2025-09-09 07:00:00,-0.998,-0.4819,-0.2871,0.561,0.788,6.47,3.58,105.2,0.9651,-0.262,0.0,0.9659,-0.2588,-1.0,-0.0,572.83
2025-09-09 08:00:00,-1.366,-0.3052,-0.4315,0.5285,0.509,5.86,3.15,147.2,0.5419,-0.8404,0.0,0.866,-0.5,-1.0,-0.0,528.66
2025-09-09 09:00:00,-1.474,-0.1374,-0.3204,0.3487,0.491,4.55,3.5,187.9,-0.1369,-0.9906,0.0,0.7071,-0.7071,-1.0,-0.0,517.97
2025-09-09 10:00:00,-1.146,0.1799,-0.1951,0.2654,0.594,5.18,3.5,158.8,0.3624,-0.932,0.0,0.5,-0.866,-1.0,-0.0,486.86
2025-09-09 11:00:00,-0.406,0.3324,-0.0284,0.3336,0.542,4.53,4.4,151.6,0.4756,-0.8797,0.0,0.2588,-0.9659,-1.0,-0.0,428.11
2025-09-09 12:00:00,0.444,0.4353,0.1421,0.4579,0.62,4.39,3.65,147.0,0.5445,-0.8388,0.36,0.0,-1.0,-1.0,-0.0,362.45
2025-09-09 13:00:00,1.068,0.3457,0.2912,0.452,0.618,6.41,4.03,110.1,0.9394,-0.3429,0.36,-0.2588,-0.9659,-1.0,-0.0,383.63
2025-09-09 14:00:00,1.695,0.1196,0.3335,0.3543,0.661,6.11,3.57,110.1,0.9392,-0.3435,0.36,-0.5,-0.866,-1.0,-0.0,366.42
2025-09-09 15:00:00,1.814,-0.0488,0.285,0.2891,0.542,4.9,3.72,139.1,0.655,-0.7556,0.0,-0.7071,-0.7071,-1.0,-0.0,272.28
2025-09-09 16:00:00,1.525,-0.2759,0.1325,0.3061,0.622,5.94,3.53,124.3,0.8261,-0.5635,0.0,-0.866,-0.5,-1.0,-0.0,297.23
2025-09-09 17:00:00,0.894,-0.4221,-0.0524,0.4254,0.568,5.94,3.71,98.8,0.9881,-0.1536,0.0,-0.9659,-0.2588,-1.0,-0.0,397.13
2025-09-09 18:00:00,0.106,-0.6222,-0.1933,0.6515,0.688,4.44,4.54,126.2,0.8066,-0.5911,0.0,-1.0,-0.0,-1.0,-0.0,491.28
2025-09-09 19:00:00,-0.851,-0.5066,-0.3369,0.6084,0.666,5.8,4.35,146.3,0.5553,-0.8316,0.0,-0.9659,0.2588,-1.0,-0.0,539.14
2025-09-09 20:00:00,-1.448,-0.3461,-0.3943,0.5246,0.582,5.02,4.26,149.5,0.5074,-0.8617,0.0,-0.866,0.5,-1.0,-0.0,518.83
2025-09-09 21:00:00,-1.743,-0.1772,-0.3619,0.403,1.007,6.01,4.49,114.2,0.9123,-0.4096,0.0,-0.7071,0.7071,-1.0,-0.0,527.34
2025-09-09 22:00:00,-1.582,0.0873,-0.2586,0.273,0.732,6.97,4.41,133.9,0.7211,-0.6928,0.0,-0.5,0.866,-1.0,-0.0,411.47
2025-09-09 23:00:00,-1.002,0.2535,-0.0768,0.2649,0.802,6.35,3.47,145.4,0.5683,-0.8228,0.31,-0.2588,0.9659,-1.0,-0.0,457.72
2025-09-10 00:00:00,-0.415,0.3535,0.0895,0.3646,0.823,5.52,3.74,103.3,0.9732,-0.2299,0.31,0.0,1.0,-1.0,-0.0,422.68
2025-09-10 01:00:00,0.378,0.3538,0.312,0.4717,0.687,6.11,4.79,115.7,0.9012,-0.4335,0.31,0.2588,0.9659,-1.0,-0.0,341.04
2025-09-10 02:00:00,1.101,0.216,0.3203,0.3863,0.733,4.5,4.15,134.7,0.7112,-0.703,0.0,0.5,0.866,-1.0,-0.0,406.7
2025-09-10 03:00:00,1.387,0.0651,0.3179,0.3245,0.74,5.72,3.96,112.3,0.9254,-0.379,0.0,0.7071,0.7071,-1.0,-0.0,335.8
2025-09-10 04:00:00,1.246,-0.2264,0.2024,0.3036,0.67,5.64,3.74,126.8,0.8007,-0.599,0.0,0.866,0.5,-1.0,-0.0,277.69
2025-09-10 05:00:00,0.889,-0.4361,0.0338,0.4374,0.824,5.93,4.52,197.4,-0.299,-0.9543,0.0,0.9659,0.2588,-1.0,-0.0,392.66
2025-09-10 06:00:00,0.218,-0.4489,-0.1317,0.4678,0.71,5.18,4.47,97.3,0.9919,-0.1274,0.0,1.0,0.0,-1.0,-0.0,472.79
2025-09-10 07:00:00,-0.42,-0.4872,-0.2963,0.5702,0.664,5.56,4.88,170.6,0.163,-0.9866,0.0,0.9659,-0.2588,-1.0,-0.0,508.37
2025-09-10 08:00:00,-1.047,-0.4913,-0.3989,0.6329,0.69,5.83,4.12,143.5,0.5942,-0.8043,0.0,0.866,-0.5,-1.0,-0.0,550.96
2025-09-10 09:00:00,-1.265,-0.2519,-0.393,0.4668,0.845,4.45,4.49,104.4,0.9686,-0.2487,0.0,0.7071,-0.7071,-1.0,-0.0,472.86
2025-09-10 10:00:00,-1.083,0.0208,-0.3129,0.3135,0.844,5.45,4.69,152.0,0.47,-0.8827,0.0,0.5,-0.866,-1.0,-0.0,454.99
2025-09-10 11:00:00,-0.738,0.2339,-0.1169,0.2615,0.781,5.07,4.44,136.1,0.6937,-0.7202,1.31,0.2588,-0.9659,-1.0,-0.0,413.32
2025-09-10 12:00:00,-0.083,0.2953,0.1227,0.3198,0.7,5.75,5.31,165.1,0.2566,-0.9665,2.08,0.0,-1.0,-1.0,-0.0,408.72
2025-09-10 13:00:00,0.696,0.4256,0.2041,0.472,0.75,6.17,4.01,151.5,0.477,-0.8789,2.08,-0.2588,-0.9659,-1.0,-0.0,413.63
2025-09-10 14:00:00,1.259,0.321,0.3475,0.4731,0.807,5.25,4.84,139.9,0.644,-0.765,0.76,-0.5,-0.866,-1.0,-0.0,371.61
2025-09-10 15:00:00,1.728,0.1242,0.3514,0.3727,0.875,5.1,4.62,127.3,0.7951,-0.6065,0.0,-0.7071,-0.7071,-1.0,-0.0,308.07
2025-09-10 16:00:00,1.573,-0.0689,0.2896,0.2977,0.85,5.67,5.39,164.2,0.2719,-0.9623,0.0,-0.866,-0.5,-1.0,-0.0,331.99
2025-09-10 17:00:00,1.135,-0.32,0.1355,0.3475,0.939,5.16,4.47,125.2,0.8172,-0.5764,3.84,-0.9659,-0.2588,-1.0,-0.0,406.73
2025-09-10 18:00:00,0.419,-0.4673,-0.0691,0.4723,0.913,5.58,4.68,100.0,0.9848,-0.1736,3.84,-1.0,-0.0,-1.0,-0.0,441.5
2025-09-10 19:00:00,-0.28,-0.4651,-0.2528,0.5293,0.841,5.44,4.82,87.6,0.9991,0.0418,3.84,-0.9659,0.2588,-1.0,-0.0,474.08
2025-09-10 20:00:00,-1.006,-0.4103,-0.3824,0.5609,0.798,5.84,4.17,104.1,0.9699,-0.2436,0.0,-0.866,0.5,-1.0,-0.0,483.76
2025-09-10 21:00:00,-1.538,-0.3189,-0.4215,0.5285,0.762,5.66,4.22,155.1,0.4214,-0.9069,4.5,-0.7071,0.7071,-1.0,-0.0,579.32
2025-09-10 22:00:00,-1.593,-0.038,-0.3343,0.3364,1.182,6.13,4.58,125.9,0.8098,-0.5866,4.5,-0.5,0.866,-1.0,-0.0,521.78
2025-09-10 23:00:00,-1.433,0.128,-0.2235,0.2576,0.818,6.39,4.31,115.7,0.9011,-0.4337,4.5,-0.2588,0.9659,-1.0,-0.0,496.36
2025-09-11 00:00:00,-0.787,0.3334,-0.0146,0.3337,1.035,5.99,4.31,124.2,0.8275,-0.5615,0.0,0.0,1.0,-1.0,-0.0,418.82
2025-09-11 01:00:00,-0.062,0.3917,0.2186,0.4485,0.936,5.52,6.2,155.7,0.4109,-0.9117,0.0,0.2588,0.9659,-1.0,-0.0,531.9
2025-09-11 02:00:00,0.682,0.2627,0.3179,0.4124,0.821,5.43,4.33,150.8,0.4874,-0.8732,0.31,0.5,0.866,-1.0,-0.0,478.55
2025-09-11 03:00:00,1.041,0.1591,0.3856,0.4171,0.796,5.16,4.44,139.1,0.6554,-0.7553,0.31,0.7071,0.7071,-1.0,-0.0,373.93
2025-09-11 04:00:00,1.188,-0.0393,0.3499,0.3521,0.87,5.13,4.64,120.0,0.866,-0.5001,0.31,0.866,0.5,-1.0,-0.0,319.9
2025-09-11 05:00:00,1.036,-0.2865,0.1641,0.3301,0.801,4.86,5.99,125.2,0.8168,-0.5769,0.0,0.9659,0.2588,-1.0,-0.0,336.73
2025-09-11 06:00:00,0.558,-0.4251,-0.0094,0.4253,0.801,6.12,4.82,131.7,0.7467,-0.6651,0.0,1.0,0.0,-1.0,-0.0,435.36
2025-09-11 07:00:00,0.081,-0.4812,-0.2109,0.5254,0.873,5.29,4.46,112.6,0.923,-0.3848,0.0,0.9659,-0.2588,-1.0,-0.0,465.87
2025-09-11 08:00:00,-0.507,-0.4787,-0.3663,0.6028,0.853,5.78,4.86,132.2,0.7404,-0.6722,0.0,0.866,-0.5,-1.0,-0.0,537.74
2025-09-11 09:00:00,-0.992,-0.3307,-0.4286,0.5414,0.794,5.39,5.79,111.3,0.9315,-0.3637,0.18,0.7071,-0.7071,-1.0,-0.0,556.46
2025-09-11 10:00:00,-1.081,-0.0803,-0.3361,0.3456,1.131,5.97,5.5,144.1,0.5857,-0.8105,0.18,0.5,-0.866,-1.0,-0.0,500.57
2025-09-11 11:00:00,-0.941,0.1016,-0.2297,0.2511,0.996,6.38,6.04,147.0,0.5453,-0.8382,0.18,0.2588,-0.9659,-1.0,-0.0,465.6
2025-09-11 12:00:00,-0.478,0.2676,-0.0002,0.2676,1.03,5.94,4.68,162.9,0.2935,-0.9559,0.0,0.0,-1.0,-1.0,-0.0,473.72
2025-09-11 13:00:00,0.145,0.3122,0.1626,0.352,0.829,5.13,4.86,141.5,0.6224,-0.7827,0.0,-0.2588,-0.9659,-1.0,-0.0,441.23
2025-09-11 14:00:00,0.778,0.3599,0.2611,0.4446,0.858,5.34,4.72,140.7,0.6331,-0.7741,0.0,-0.5,-0.866,-1.0,-0.0,420.62
2025-09-11 15:00:00,1.182,0.2255,0.3802,0.4421,1.033,6.29,5.74,114.1,0.9128,-0.4084,0.0,-0.7071,-0.7071,-1.0,-0.0,383.2
2025-09-11 16:00:00,1.45,0.0709,0.3221,0.3298,0.786,5.77,5.62,133.8,0.7216,-0.6923,0.0,-0.866,-0.5,-1.0,-0.0,352.35
2025-09-11 17:00:00,1.273,-0.1941,0.2543,0.3199,0.924,6.17,6.67,109.4,0.943,-0.3328,0.0,-0.9659,-0.2588,-1.0,-0.0,325.1
2025-09-11 18:00:00,0.845,-0.452,0.0292,0.4529,1.17,5.92,5.77,92.4,0.9991,-0.0418,0.0,-1.0,-0.0,-1.0,-0.0,374.13
2025-09-11 19:00:00,0.149,-0.5525,-0.1778,0.5804,1.055,5.19,5.23,128.4,0.784,-0.6208,0.0,-0.9659,0.2588,-1.0,-0.0,442.29
2025-09-11 20:00:00,-0.567,-0.4558,-0.3278,0.5615,0.902,5.94,5.21,122.4,0.8443,-0.5359,0.0,-0.866,0.5,-1.0,-0.0,555.55
2025-09-11 21:00:00,-1.178,-0.4051,-0.4114,0.5774,0.841,5.73,4.8,150.3,0.4957,-0.8685,0.0,-0.7071,0.7071,-1.0,-0.0,493.79
2025-09-11 22:00:00,-1.446,-0.185,-0.4052,0.4454,0.984,5.93,5.37,111.0,0.9338,-0.3577,0.0,-0.5,0.866,-1.0,-0.0,550.04
2025-09-11 23:00:00,-1.399,0.0128,-0.2966,0.2968,0.886,4.97,5.33,205.3,-0.4279,-0.9038,0.0,-0.2588,0.9659,-1.0,-0.0,548.71
2025-09-12 00:00:00,-1.164,0.1895,-0.0872,0.2086,0.788,5.21,5.19,123.0,0.8387,-0.5447,0.0,0.0,1.0,-1.0,-0.0,468.26
2025-09-12 01:00:00,-0.544,0.3101,0.1306,0.3365,0.807,5.09,5.44,133.2,0.7285,-0.6851,0.0,0.2588,0.9659,-1.0,-0.0,433.26
2025-09-12 02:00:00,0.107,0.2978,0.2014,0.3595,1.056,6.09,5.75,120.8,0.8587,-0.5125,0.0,0.5,0.866,-1.0,-0.0,432.03
2025-09-12 03:00:00,0.631,0.2471,0.3767,0.4505,0.94,5.95,5.24,154.4,0.4314,-0.9022,0.0,0.7071,0.7071,-1.0,-0.0,382.03
2025-09-12 04:00:00,1.002,0.0586,0.3304,0.3356,0.745,5.46,4.92,129.7,0.7699,-0.6382,0.0,0.866,0.5,-1.0,-0.0,320.73
2025-09-12 05:00:00,1.121,-0.137,0.2682,0.3011,1.042,6.35,5.74,110.5,0.9366,-0.3505,0.0,0.9659,0.2588,-1.0,-0.0,384.03
2025-09-12 06:00:00,0.839,-0.3256,0.0507,0.3295,0.777,6.27,5.1,89.2,0.9999,0.0146,0.0,1.0,0.0,-1.0,-0.0,396.18
2025-09-12 07:00:00,0.477,-0.4508,-0.0715,0.4564,0.923,5.89,5.2,149.3,0.5098,-0.8603,0.0,0.9659,-0.2588,-1.0,-0.0,397.12
2025-09-12 08:00:00,-0.119,-0.4404,-0.3172,0.5427,0.881,5.99,6.01,151.2,0.4811,-0.8767,0.0,0.866,-0.5,-1.0,-0.0,442.12
2025-09-12 09:00:00,-0.508,-0.4163,-0.3565,0.5481,0.753,5.22,4.99,143.6,0.5939,-0.8046,0.0,0.7071,-0.7071,-1.0,-0.0,483.71
2025-09-12 10:00:00,-0.752,-0.2199,-0.3786,0.4379,0.914,5.34,5.06,129.6,0.7703,-0.6377,0.0,0.5,-0.866,-1.0,-0.0,474.02
2025-09-12 11:00:00,-0.96,-0.0037,-0.3077,0.3077,1.012,6.33,6.07,127.0,0.7984,-0.6021,0.0,0.2588,-0.9659,-1.0,-0.0,444.39
2025-09-12 12:00:00,-0.665,0.1602,-0.1881,0.2471,0.837,5.16,5.33,154.4,0.4315,-0.9021,0.0,0.0,-1.0,-1.0,-0.0,389.36
2025-09-12 13:00:00,-0.288,0.286,0.0344,0.2881,0.719,5.79,4.96,132.5,0.7376,-0.6753,0.0,-0.2588,-0.9659,-1.0,-0.0,372.56
2025-09-12 14:00:00,0.341,0.3293,0.2034,0.3871,0.739,6.33,6.57,163.1,0.2905,-0.9569,0.0,-0.5,-0.866,-1.0,-0.0,360.98
2025-09-12 15:00:00,0.726,0.3032,0.3047,0.4299,0.744,5.8,5.18,132.5,0.737,-0.6759,0.0,-0.7071,-0.7071,-1.0,-0.0,350.54
2025-09-12 16:00:00,1.143,0.1383,0.3659,0.3912,0.8,5.51,5.88,131.6,0.7476,-0.6641,0.0,-0.866,-0.5,-1.0,-0.0,357.87
2025-09-12 17:00:00,1.144,-0.0114,0.2846,0.2848,0.824,4.91,6.19,144.3,0.5839,-0.8118,0.63,-0.9659,-0.2588,-1.0,-0.0,308.9
2025-09-12 18:00:00,0.962,-0.2161,0.1673,0.2733,1.086,6.01,5.43,169.8,0.1772,-0.9842,0.63,-1.0,-0.0,-1.0,-0.0,326.39
2025-09-12 19:00:00,0.467,-0.4016,-0.0312,0.4028,0.681,5.9,5.72,164.4,0.2686,-0.9632,0.63,-0.9659,0.2588,-1.0,-0.0,353.0
2025-09-12 20:00:00,-0.027,-0.418,-0.1969,0.4621,0.825,5.49,5.26,133.8,0.7218,-0.6921,0.0,-0.866,0.5,-1.0,-0.0,398.22
2025-09-12 21:00:00,-0.694,-0.4211,-0.3145,0.5256,0.818,6.09,6.63,125.7,0.8125,-0.5829,0.0,-0.7071,0.7071,-1.0,-0.0,460.86
2025-09-12 22:00:00,-1.07,-0.3124,-0.392,0.5013,0.811,5.75,6.15,104.8,0.9669,-0.2553,0.0,-0.5,0.866,-1.0,-0.0,514.28
2025-09-12 23:00:00,-1.32,-0.1535,-0.3736,0.4039,0.69,5.55,5.59,152.3,0.4648,-0.8854,0.0,-0.2588,0.9659,-1.0,-0.0,541.77
2025-09-13 00:00:00,-1.23,0.0588,-0.2044,0.2126,0.709,5.27,5.84,90.4,1.0,-0.0071,0.0,0.0,1.0,-1.0,-0.0,504.21
2025-09-13 01:00:00,-0.882,0.2445,-0.0046,0.2445,0.686,4.67,5.56,177.6,0.0413,-0.9991,0.0,0.2588,0.9659,-1.0,-0.0,444.92
2025-09-13 02:00:00,-0.421,0.3206,0.1455,0.3521,0.6,5.08,6.37,156.1,0.4055,-0.9141,0.04,0.5,0.866,-1.0,-0.0,464.28
2025-09-13 03:00:00,0.183,0.2881,0.2824,0.4034,0.684,5.18,5.72,116.4,0.8961,-0.4439,0.04,0.7071,0.7071,-1.0,-0.0,384.52
2025-09-13 04:00:00,0.721,0.1993,0.333,0.388,0.732,5.75,5.32,165.8,0.2458,-0.9693,0.04,0.866,0.5,-1.0,-0.0,391.47
2025-09-13 05:00:00,0.889,0.0656,0.3278,0.3343,0.695,5.41,5.56,148.7,0.5195,-0.8545,0.0,0.9659,0.2588,-1.0,-0.0,327.46
2025-09-13 06:00:00,1.024,-0.1727,0.1893,0.2562,0.697,5.96,5.68,146.7,0.5491,-0.8357,0.0,1.0,0.0,-1.0,-0.0,345.49
2025-09-13 07:00:00,0.84,-0.3679,0.0169,0.3683,0.548,5.36,6.38,128.3,0.7845,-0.6201,3.08,0.9659,-0.2588,-1.0,-0.0,334.66
2025-09-13 08:00:00,0.349,-0.3641,-0.1122,0.381,0.729,5.21,5.34,148.8,0.5178,-0.8555,3.08,0.866,-0.5,-1.0,-0.0,374.25
